# capture_start_utc=2026-08-29T17:33:14Z
[[DEBUG]] Starting [[SENSOR TASK]]
[SELFTEST] compensate: T=150 (exp 150)  P=69964 (exp 69964)  -> PASS
#BMP180 v1 fw=1.4.0 temp_ms=1000
[[DEBUG]] BMP180 registered on /dev/bmp180-0
S 132867396 298 101661 2
S 132883395 298 101654 2
S 132894394 298 101659 2
S 132905393 298 101661 2
S 132916393 298 101664 2
S 132927392 298 101653 2
S 132938391 298 101656 2
S 132949391 298 101658 2
S 132960390 298 101659 2
S 132971389 298 101657 2
S 132982389 298 101662 2
S 132993388 298 101662 2
S 133004387 298 101660 2
S 133015387 298 101657 2
S 133026386 298 101660 2
S 133037385 298 101656 2
S 133048385 298 101656 2
S 133059384 298 101661 2
S 133070383 298 101660 2
S 133081382 298 101659 2
S 133092382 298 101657 2
S 133103381 298 101656 2
S 133114380 298 101656 2
S 133125380 298 101656 2
S 133136379 298 101656 2
S 133147378 298 101661 2
S 133158378 298 101660 2
S 133169377 298 101659 2
S 133180376 298 101657 2
S 133191376 298 101660 2
S 133202375 298 101659 2
S 133213374 298 101659 2
S 133224374 298 101660 2
S 133235373 298 101659 2
S 133246372 298 101660 2
S 133257371 298 101661 2
S 133268371 298 101656 2
S 133279370 298 101658 2
S 133290369 298 101659 2
S 133301369 298 101654 2
S 133312368 298 101653 2
S 133323367 298 101655 2
S 133334367 298 101657 2
S 133345366 298 101655 2
S 133356365 298 101657 2
S 133367365 298 101663 2
S 133378364 298 101658 2
S 133389363 298 101660 2
S 133400363 298 101660 2
S 133411362 298 101656 2
S 133422361 298 101661 2
S 133433360 298 101659 2
S 133444360 298 101656 2
S 133455359 298 101657 2
S 133466358 298 101658 2
S 133477358 298 101656 2
S 133488357 298 101658 2
S 133499356 298 101657 2
S 133510356 298 101659 2
S 133521355 298 101653 2
S 133532354 298 101658 2
S 133543354 298 101659 2
S 133554353 298 101665 2
S 133565352 298 101665 2
S 133576352 298 101664 2
S 133587351 298 101659 2
S 133598350 298 101664 2
S 133609349 298 101662 2
S 133620349 298 101663 2
S 133631348 298 101670 2
S 133642347 298 101668 2
S 133653347 298 101661 2
S 133664346 298 101661 2
S 133675345 298 101660 2
S 133686345 298 101661 2
S 133697344 298 101660 2
S 133708343 298 101658 2
S 133719343 298 101662 2
S 133730342 298 101660 2
S 133741341 298 101659 2
S 133752341 298 101663 2
S 133763340 298 101666 2
S 133774339 298 101661 2
S 133785338 298 101666 2
S 133796338 298 101664 2
S 133807337 298 101667 2
S 133818336 298 101663 2
S 133829336 298 101661 2
S 133840335 298 101663 2
S 133851334 298 101660 2
S 133862334 298 101659 2
S 133873333 298 101664 2
S 133889332 298 101666 2
S 133900331 298 101667 2
S 133911331 298 101664 2
S 133922330 298 101660 2
S 133933329 298 101664 2
S 133944329 298 101664 2
S 133955328 298 101664 2
S 133966327 298 101665 2
S 133977326 298 101664 2
S 133988326 298 101661 2
S 133999325 298 101664 2
S 134010324 298 101669 2
S 134021324 298 101667 2
S 134032323 298 101662 2
S 134043322 298 101663 2
S 134054322 298 101661 2
S 134065321 298 101664 2
S 134076320 298 101664 2
S 134087320 298 101658 2
S 134098319 298 101663 2
S 134109318 298 101659 2
S 134120318 298 101659 2
S 134131317 298 101661 2
S 134142316 298 101667 2
S 134153315 298 101662 2
S 134164315 298 101664 2
S 134175314 298 101664 2
S 134186313 298 101663 2
S 134197313 298 101664 2
S 134208312 298 101663 2
S 134219311 298 101666 2
S 134230311 298 101664 2
S 134241310 298 101659 2
S 134252309 298 101664 2
S 134263309 298 101664 2
S 134274308 298 101663 2
S 134285307 298 101661 2
S 134296307 298 101659 2
S 134307306 298 101664 2
S 134318305 298 101664 2
S 134329304 298 101662 2
S 134340304 298 101661 2
S 134351303 298 101656 2
S 134362302 298 101659 2
S 134373302 298 101658 2
S 134384301 298 101660 2
S 134395300 298 101660 2
S 134406300 298 101659 2
S 134417299 298 101664 2
S 134428298 298 101662 2
S 134439298 298 101660 2
S 134450297 298 101661 2
S 134461296 298 101659 2
S 134472296 298 101661 2
S 134483295 298 101661 2
S 134494294 298 101661 2
S 134505293 298 101661 2
S 134516293 298 101659 2
S 134527292 298 101661 2
S 134538291 298 101659 2
S 134549291 298 101656 2
S 134560290 298 101657 2
S 134571289 298 101661 2
S 134582289 298 101664 2
S 134593288 298 101664 2
S 134604287 298 101661 2
S 134615287 298 101658 2
S 134626286 298 101655 2
S 134637285 298 101662 2
S 134648285 298 101661 2
S 134659284 298 101662 2
S 134670283 298 101656 2
S 134681282 298 101659 2
S 134692282 298 101661 2
S 134703281 298 101663 2
S 134714280 298 101659 2
S 134725280 298 101663 2
S 134736279 298 101660 2
S 134747278 298 101660 2
S 134758278 298 101661 2
S 134769277 298 101661 2
S 134780276 298 101663 2
S 134791276 298 101661 2
S 134802275 298 101664 2
S 134813274 298 101659 2
S 134824274 298 101661 2
S 134835273 298 101661 2
S 134846272 298 101661 2
S 134857271 298 101657 2
S 134868271 298 101654 2
S 134879270 298 101656 2
S 134895269 298 101666 2
S 134906268 298 101660 2
S 134917268 298 101664 2
S 134928267 298 101661 2
S 134939266 298 101656 2
S 134950266 298 101657 2
S 134961265 298 101661 2
S 134972264 298 101661 2
S 134983264 298 101659 2
S 134994263 298 101653 2
S 135005262 298 101660 2
S 135016262 298 101662 2
S 135027261 298 101655 2
S 135038260 298 101659 2
S 135049259 298 101663 2
S 135060259 298 101659 2
S 135071258 298 101656 2
S 135082257 298 101657 2
S 135093257 298 101660 2
S 135104256 298 101654 2
S 135115255 298 101654 2
S 135126255 298 101659 2
S 135137254 298 101657 2
S 135148253 298 101659 2
S 135159253 298 101656 2
S 135170252 298 101661 2
S 135181251 298 101659 2
S 135192251 298 101661 2
S 135203250 298 101656 2
S 135214249 298 101656 2
S 135225248 298 101659 2
S 135236248 298 101659 2
S 135247247 298 101661 2
S 135258246 298 101660 2
S 135269246 298 101657 2
S 135280245 298 101658 2
S 135291244 298 101661 2
S 135302244 298 101661 2
S 135313243 298 101659 2
S 135324242 298 101659 2
S 135335242 298 101662 2
S 135346241 298 101659 2
S 135357240 298 101660 2
S 135368240 298 101661 2
S 135379239 298 101655 2
S 135390238 298 101660 2
S 135401237 298 101660 2
S 135412237 298 101663 2
S 135423236 298 101661 2
S 135434235 298 101658 2
S 135445235 298 101659 2
S 135456234 298 101659 2
S 135467233 298 101657 2
S 135478233 298 101657 2
S 135489232 298 101659 2
S 135500231 298 101657 2
S 135511231 298 101659 2
S 135522230 298 101659 2
S 135533229 298 101657 2
S 135544229 298 101659 2
S 135555228 298 101656 2
S 135566227 298 101659 2
S 135577226 298 101659 2
S 135588226 298 101660 2
S 135599225 298 101657 2
S 135610224 298 101660 2
S 135621224 298 101664 2
S 135632223 298 101661 2
S 135643222 298 101664 2
S 135654222 298 101664 2
S 135665221 298 101663 2
S 135676220 298 101661 2
S 135687220 298 101656 2
S 135698219 298 101661 2
S 135709218 298 101661 2
S 135720218 298 101656 2
S 135731217 298 101656 2
S 135742216 298 101656 2
S 135753215 298 101656 2
S 135764215 298 101660 2
S 135775214 298 101653 2
S 135786213 298 101657 2
S 135797213 298 101658 2
S 135808212 298 101659 2
S 135819211 298 101656 2
S 135830211 298 101659 2
S 135841210 298 101658 2
S 135852209 298 101661 2
S 135863209 298 101660 2
S 135874208 298 101660 2
S 135885207 298 101657 2
S 135901206 298 101663 2
S 135912206 298 101661 2
S 135923205 298 101664 2
S 135934204 298 101658 2
S 135945203 298 101653 2
S 135956203 298 101654 2
S 135967202 298 101663 2
S 135978201 298 101657 2
S 135989201 298 101660 2
S 136000200 298 101661 2
S 136011199 298 101661 2
S 136022199 298 101661 2
S 136033198 298 101659 2
S 136044197 298 101657 2
S 136055197 298 101659 2
S 136066196 298 101661 2
S 136077195 298 101663 2
S 136088195 298 101661 2
S 136099194 298 101662 2
S 136110193 298 101661 2
S 136121192 298 101664 2
S 136132192 298 101663 2
S 136143191 298 101664 2
S 136154190 298 101661 2
S 136165190 298 101656 2
S 136176189 298 101661 2
S 136187188 298 101657 2
S 136198188 298 101661 2
S 136209187 298 101657 2
S 136220186 298 101662 2
S 136231186 298 101666 2
S 136242185 298 101662 2
S 136253184 298 101668 2
S 136264184 298 101660 2
S 136275183 298 101663 2
S 136286182 298 101666 2
S 136297181 298 101665 2
S 136308181 298 101665 2
S 136319180 298 101667 2
S 136330179 298 101667 2
S 136341179 298 101661 2
S 136352178 298 101662 2
S 136363177 298 101656 2
S 136374177 298 101659 2
S 136385176 298 101661 2
S 136396175 298 101660 2
S 136407175 298 101661 2
S 136418174 298 101660 2
S 136429173 298 101663 2
S 136440173 298 101659 2
S 136451172 298 101661 2
S 136462171 298 101657 2
S 136473170 298 101661 2
S 136484170 298 101663 2
S 136495169 298 101659 2
S 136506168 298 101662 2
S 136517168 298 101663 2
S 136528167 298 101666 2
S 136539166 298 101664 2
S 136550166 298 101661 2
S 136561165 298 101661 2
S 136572164 298 101660 2
S 136583164 298 101660 2
S 136594163 298 101659 2
S 136605162 298 101659 2
S 136616162 298 101657 2
S 136627161 298 101657 2
S 136638160 298 101664 2
S 136649159 298 101661 2
S 136660159 298 101662 2
S 136671158 298 101664 2
S 136682157 298 101661 2
S 136693157 298 101660 2
S 136704156 298 101662 2
S 136715155 298 101661 2
S 136726155 298 101661 2
S 136737154 298 101661 2
S 136748153 298 101661 2
S 136759153 298 101662 2
S 136770152 298 101667 2
S 136781151 298 101662 2
S 136792151 298 101660 2
S 136803150 298 101659 2
S 136814149 298 101660 2
S 136825148 298 101662 2
S 136836148 298 101661 2
S 136847147 298 101663 2
S 136858146 298 101664 2
S 136869146 298 101661 2
S 136880145 298 101663 2
S 136891144 298 101663 2
S 136907143 298 101665 2
S 136918143 298 101664 2
S 136929142 298 101665 2
S 136940141 298 101665 2
S 136951141 298 101664 2
S 136962140 298 101667 2
S 136973139 298 101665 2
S 136984139 298 101666 2
S 136995138 298 101665 2
S 137006137 298 101667 2
S 137017136 298 101669 2
S 137028136 298 101659 2
S 137039135 298 101664 2
S 137050134 298 101660 2
S 137061134 298 101664 2
S 137072133 298 101661 2
S 137083132 298 101664 2
S 137094132 298 101665 2
S 137105131 298 101661 2
S 137116130 298 101661 2
S 137127130 298 101661 2
S 137138129 298 101660 2
S 137149128 298 101660 2
S 137160128 298 101662 2
S 137171127 298 101666 2
S 137182126 298 101661 2
S 137193125 298 101661 2
S 137204125 298 101666 2
S 137215124 298 101667 2
S 137226123 298 101667 2
S 137237123 298 101660 2
S 137248122 298 101661 2
S 137259121 298 101661 2
S 137270121 298 101664 2
S 137281120 298 101662 2
S 137292119 298 101667 2
S 137303119 298 101664 2
S 137314118 298 101661 2
S 137325117 298 101667 2
S 137336117 298 101664 2
S 137347116 298 101662 2
S 137358115 298 101666 2
S 137369114 298 101662 2
S 137380114 298 101661 2
S 137391113 298 101664 2
S 137402112 298 101663 2
S 137413112 298 101665 2
S 137424111 298 101666 2
S 137435110 298 101665 2
S 137446110 298 101666 2
S 137457109 298 101666 2
S 137468108 298 101664 2
S 137479108 298 101661 2
S 137490107 298 101665 2
S 137501106 298 101666 2
S 137512106 298 101667 2
S 137523105 298 101670 2
S 137534104 298 101665 2
S 137545103 298 101667 2
S 137556103 298 101669 2
S 137567102 298 101662 2
S 137578101 298 101660 2
S 137589101 298 101664 2
S 137600100 298 101667 2
S 137611099 298 101669 2
S 137622099 298 101667 2
S 137633098 298 101661 2
S 137644097 298 101664 2
S 137655097 298 101664 2
S 137666096 298 101666 2
S 137677095 298 101661 2
S 137688095 298 101665 2
S 137699094 298 101668 2
S 137710093 298 101664 2
S 137721092 298 101664 2
S 137732092 298 101662 2
S 137743091 298 101661 2
S 137754090 298 101661 2
S 137765090 298 101664 2
S 137776089 298 101662 2
S 137787088 298 101668 2
S 137798088 298 101663 2
S 137809087 298 101661 2
S 137820086 298 101667 2
S 137831086 298 101664 2
S 137842085 298 101667 2
S 137853084 298 101665 2
S 137864084 298 101665 2
S 137875083 298 101664 2
S 137886082 298 101666 2
S 137897081 298 101664 2
S 137913080 298 101659 2
S 137924080 298 101659 2
S 137935079 298 101660 2
S 137946078 298 101659 2
S 137957078 298 101661 2
S 137968077 298 101659 2
S 137979076 298 101662 2
S 137990076 298 101659 2
S 138001076 298 101658 2
S 138012074 298 101655 2
S 138023074 298 101658 2
S 138034073 298 101659 2
S 138045072 298 101658 2
S 138056072 298 101658 2
S 138067071 298 101659 2
S 138078070 298 101658 2
S 138089069 298 101658 2
S 138100069 298 101659 2
S 138111068 298 101664 2
S 138122067 298 101657 2
S 138133067 298 101661 2
S 138144066 298 101662 2
S 138155065 298 101660 2
S 138166065 298 101661 2
S 138177064 298 101659 2
S 138188063 298 101658 2
S 138199063 298 101664 2
S 138210062 298 101661 2
S 138221061 298 101652 2
S 138232061 298 101659 2
S 138243060 298 101653 2
S 138254059 298 101662 2
S 138265058 298 101664 2
S 138276058 298 101657 2
S 138287057 298 101661 2
S 138298056 298 101661 2
S 138309056 298 101656 2
S 138320055 298 101658 2
S 138331054 298 101657 2
S 138342054 298 101657 2
S 138353053 298 101657 2
S 138364052 298 101661 2
S 138375052 298 101664 2
S 138386051 298 101663 2
S 138397050 298 101661 2
S 138408050 298 101658 2
S 138419049 298 101652 2
S 138430048 298 101658 2
S 138441047 298 101660 2
S 138452047 298 101658 2
S 138463046 298 101658 2
S 138474045 298 101656 2
S 138485045 298 101658 2
S 138496044 298 101657 2
S 138507043 298 101664 2
S 138518043 298 101658 2
S 138529042 298 101652 2
S 138540041 298 101659 2
S 138551041 298 101660 2
S 138562040 298 101654 2
S 138573039 298 101655 2
S 138584039 298 101655 2
S 138595038 298 101652 2
S 138606037 298 101657 2
S 138617036 298 101656 2
S 138628036 298 101657 2
S 138639035 298 101656 2
S 138650034 298 101654 2
S 138661034 298 101653 2
S 138672033 298 101655 2
S 138683032 298 101652 2
S 138694032 298 101658 2
S 138705031 298 101650 2
S 138716030 298 101656 2
S 138727030 298 101653 2
S 138738029 298 101657 2
S 138749028 298 101663 2
S 138760028 298 101664 2
S 138771027 298 101662 2
S 138782026 298 101657 2
S 138793025 298 101659 2
S 138804025 298 101658 2
S 138815024 298 101658 2
S 138826023 298 101653 2
S 138837023 298 101652 2
S 138848022 298 101659 2
S 138859021 298 101654 2
S 138870021 298 101657 2
S 138881020 298 101655 2
S 138892019 298 101655 2
S 138903019 298 101661 2
S 138919018 298 101663 2
S 138930017 298 101662 2
S 138941016 298 101658 2
S 138952016 298 101669 2
S 138963015 298 101664 2
S 138974014 298 101661 2
S 138985013 298 101661 2
S 138996013 298 101661 2
S 139007012 298 101663 2
S 139018011 298 101665 2
S 139029011 298 101666 2
S 139040010 298 101660 2
S 139051009 298 101667 2
S 139062009 298 101663 2
S 139073008 298 101662 2
S 139084007 298 101660 2
S 139095007 298 101658 2
S 139106006 298 101663 2
S 139117005 298 101663 2
S 139128005 298 101664 2
S 139139004 298 101655 2
S 139150003 298 101660 2
S 139161002 298 101656 2
S 139172002 298 101663 2
S 139183001 298 101661 2
S 139194000 298 101663 2
S 139205000 298 101660 2
S 139215999 298 101663 2
S 139226998 298 101667 2
S 139237998 298 101659 2
S 139248997 298 101662 2
S 139259996 298 101664 2
S 139270996 298 101658 2
S 139281995 298 101666 2
S 139292994 298 101663 2
S 139303994 298 101665 2
S 139314993 298 101665 2
S 139325992 298 101662 2
S 139336991 298 101667 2
S 139347991 298 101664 2
S 139358990 298 101665 2
S 139369989 298 101664 2
S 139380989 298 101667 2
S 139391988 298 101663 2
S 139402987 298 101661 2
S 139413987 298 101663 2
S 139424986 298 101662 2
S 139435985 298 101661 2
S 139446985 298 101664 2
S 139457984 298 101659 2
S 139468983 298 101661 2
S 139479983 298 101666 2
S 139490982 298 101663 2
S 139501981 298 101661 2
S 139512980 298 101664 2
S 139523980 298 101658 2
S 139534979 298 101662 2
S 139545978 298 101658 2
S 139556978 298 101660 2
S 139567977 298 101665 2
S 139578976 298 101661 2
S 139589976 298 101664 2
S 139600975 298 101666 2
S 139611974 298 101664 2
S 139622974 298 101664 2
S 139633973 298 101666 2
S 139644972 298 101665 2
S 139655972 298 101665 2
S 139666971 298 101660 2
S 139677970 298 101663 2
S 139688969 298 101664 2
S 139699969 298 101657 2
S 139710968 298 101661 2
S 139721967 298 101659 2
S 139732967 298 101661 2
S 139743966 298 101659 2
S 139754965 298 101660 2
S 139765965 298 101664 2
S 139776964 298 101662 2
S 139787963 298 101661 2
S 139798963 298 101665 2
S 139809962 298 101664 2
S 139820961 298 101659 2
S 139831961 298 101661 2
S 139842960 298 101659 2
S 139853959 298 101661 2
S 139864958 298 101660 2
S 139875958 298 101657 2
S 139886957 298 101657 2
S 139897956 298 101661 2
S 139908956 298 101657 2
S 139924955 298 101663 2
S 139935954 298 101664 2
S 139946953 298 101663 2
S 139957953 298 101661 2
S 139968952 298 101661 2
S 139979951 298 101658 2
S 139990951 298 101658 2
S 140001951 298 101663 2
S 140012949 298 101660 2
S 140023949 298 101661 2
S 140034948 298 101657 2
S 140045947 298 101664 2
S 140056946 298 101664 2
S 140067946 298 101664 2
S 140078945 298 101661 2
S 140089944 298 101660 2
S 140100944 298 101663 2
S 140111943 298 101657 2
S 140122942 298 101657 2
S 140133942 298 101658 2
S 140144941 298 101655 2
S 140155940 298 101660 2
S 140166940 298 101658 2
S 140177939 298 101656 2
S 140188938 298 101655 2
S 140199938 298 101655 2
S 140210937 298 101655 2
S 140221936 298 101656 2
S 140232935 298 101661 2
S 140243935 298 101662 2
S 140254934 298 101661 2
S 140265933 298 101661 2
S 140276933 298 101660 2
S 140287932 298 101661 2
S 140298931 298 101662 2
S 140309931 298 101659 2
S 140320930 298 101664 2
S 140331929 298 101658 2
S 140342929 298 101666 2
S 140353928 298 101662 2
S 140364927 298 101662 2
S 140375927 298 101658 2
S 140386926 298 101658 2
S 140397925 298 101663 2
S 140408924 298 101660 2
S 140419924 298 101660 2
S 140430923 298 101660 2
S 140441922 298 101662 2
S 140452922 298 101659 2
S 140463921 298 101662 2
S 140474920 298 101661 2
S 140485920 298 101661 2
S 140496919 298 101662 2
S 140507918 298 101664 2
S 140518918 298 101664 2
S 140529917 298 101659 2
S 140540916 298 101664 2
S 140551916 298 101659 2
S 140562915 298 101664 2
S 140573914 298 101664 2
S 140584913 298 101664 2
S 140595913 298 101662 2
S 140606912 298 101663 2
S 140617911 298 101666 2
S 140628911 298 101661 2
S 140639910 298 101664 2
S 140650909 298 101664 2
S 140661909 298 101667 2
S 140672908 298 101662 2
S 140683907 298 101667 2
S 140694907 298 101665 2
S 140705906 298 101667 2
S 140716905 298 101664 2
S 140727905 298 101664 2
S 140738904 298 101664 2
S 140749903 298 101665 2
S 140760902 298 101666 2
S 140771902 298 101661 2
S 140782901 298 101665 2
S 140793900 298 101664 2
S 140804900 298 101666 2
S 140815899 298 101664 2
S 140826898 298 101664 2
S 140837898 298 101664 2
S 140848897 298 101661 2
S 140859896 298 101661 2
S 140870896 298 101666 2
S 140881895 298 101662 2
S 140892894 298 101664 2
S 140903894 298 101660 2
S 140914893 298 101662 2
S 140930892 298 101662 2
S 140941891 298 101662 2
S 140952890 298 101660 2
S 140963890 298 101664 2
S 140974889 298 101661 2
S 140985888 298 101664 2
